279;65358;3;306;
279;210582;1;1050;
279;285117;5;1471;
279;152195;2;743;
279;106355;9;502;
279;243769;6;1226;
279;143064;1;697;
279;289658;1;1504;
279;115101;2;542;
279;147298;1;716;
279;292298;5;1513;
279;305991;4;1598;
279;267326;7;1367;
280;229028;2;1148;
280;257797;6;1319;
280;138136;2;675;
280;187655;4;926;
280;28632;1;130;
280;282116;1;1452;
280;48333;6;228;
280;211334;4;1059;
280;225221;3;1129;
280;212172;1;1064;
280;233632;1;1174;
280;340423;5;1785;
280;103968;7;491;
280;362714;1;1917;
280;33665;1;155;
280;245012;4;1238;
280;51433;4;248;
280;364673;1;1928;
280;243516;8;1225;
280;257947;1;1321;
280;118874;8;571;
280;309384;5;1618;
280;374848;4;1975;
281;142745;3;694;
281;74321;1;348;
281;157386;1;770;
281;351764;1;1863;
281;68212;7;314;
281;287628;1;1489;
281;245936;2;1247;
281;187097;1;922;
281;177574;1;873;
281;221730;2;1110;
281;251101;5;1281;
281;6146;2;29;
281;91177;1;422;
281;266750;1;1362;
281;362643;1;1914;
281;295919;1;1538;
281;95103;1;444;
281;334240;1;1743;
281;302031;1;1577;
281;128469;1;621;
281;251150;1;1282;
281;123630;1;591;
281;19682;1;88;
281;177172;2;869;
281;207916;2;1034;
281;28632;1;130;
281;49781;2;239;
281;285387;1;1476;
281;183796;1;905;
281;259912;1;1330;
281;310418;1;1627;
281;142602;2;693;
281;16220;1;76;
281;353700;1;1876;
281;190006;1;937;
281;24825;1;112;
281;261596;2;1336;
281;293778;1;1526;
281;132813;1;640;
282;305173;1;1588;
282;103260;1;489;
282;128490;1;622;
282;272065;2;1385;
282;219169;1;1094;
282;102124;1;481;
282;26644;1;122;
282;54368;1;259;
282;212753;1;1069;
282;50740;1;242;
282;180115;1;886;
282;282298;1;1453;
282;363167;1;1919;
282;216535;1;1081;
282;321387;2;1682;
282;285175;1;1472;
282;281798;1;1449;
283;245638;1;1244;
283;217471;1;1085;
283;302247;1;1578;
283;320067;1;1676;
283;123457;2;590;
283;157386;3;770;
283;57500;1;276;
283;98664;1;459;
283;374972;2;1978;
283;14397;5;68;
283;334187;5;1742;
283;107193;5;507;
283;359476;1;1895;
283;364125;1;1927;
283;305804;1;1596;
283;25150;1;113;
283;315812;1;1658;
283;362643;1;1914;
284;125212;2;599;
284;307140;1;1604;
284;129495;3;631;
284;177172;2;869;
284;170541;1;836;
284;314086;7;1643;
284;241705;1;1217;
284;114624;1;540;
284;335634;2;1755;
284;65358;1;306;
284;97972;3;454;
284;243769;2;1226;
284;45592;3;219;
284;52478;6;253;
284;50740;1;242;
284;217471;5;1085;
284;334240;2;1743;
284;30292;1;135;
284;245012;1;1238;
284;302369;2;1579;
284;348629;2;1839;
284;212017;1;1061;
285;309384;3;1618;
285;10208;3;50;
285;3525;2;19;
285;105434;2;495;
285;165401;2;806;
285;98200;1;457;
285;237609;1;1193;
285;11631;1;54;
285;170541;2;836;
285;170306;2;834;
285;289658;2;1504;
285;47058;1;223;
285;371120;1;1948;
285;211749;1;1060;
285;57825;3;278;
285;173256;1;857;
285;217471;3;1085;
286;15003;2;71;
286;182021;2;896;
286;2242;1;11;
286;337640;2;1764;
286;264184;1;1350;
286;359664;3;1897;
286;299350;1;1555;
286;171320;3;843;
286;93787;1;434;
286;70949;3;333;
286;80562;1;378;
286;347528;5;1829;
286;372612;1;1958;
286;345815;2;1815;
286;17677;1;80;
286;236812;1;1190;
286;229028;2;1148;
287;319788;2;1672;
287;281102;5;1442;
287;211253;5;1058;
287;200091;5;992;
287;373947;1;1970;
287;292483;1;1515;
287;353035;1;1872;
287;278925;2;1424;
287;247570;1;1256;
287;841;1;5;
287;130738;5;634;
287;248942;1;1267;
287;282103;6;1451;
287;14397;2;68;
287;74321;3;348;
287;310418;1;1627;
287;235145;1;1182;
288;50740;2;242;
288;278813;1;1421;
288;243516;1;1225;
288;117727;3;565;
288;374516;1;1973;
288;64330;1;301;
288;102500;1;486;
288;154151;1;751;
288;212017;1;1061;
288;177172;1;869;
288;231280;2;1160;
288;47391;2;224;
288;89798;2;411;
288;351054;1;1856;
288;137197;1;670;
288;49469;1;235;
288;21403;1;93;
289;50740;1;242;
289;149371;1;727;
289;190006;1;937;
289;348629;1;1839;
289;91177;5;422;
289;281075;5;1441;
289;188333;2;929;
289;315812;4;1658;
289;91773;5;428;
289;263933;1;1349;
289;337625;1;1762;
289;233632;3;1174;
289;374902;1;1976;
289;252967;1;1295;
289;335634;1;1755;
289;49469;1;235;
289;54386;1;260;
289;14397;2;68;
289;16174;1;74;
290;144822;5;703;
290;310842;1;1630;
290;353035;5;1872;
290;64763;6;303;
290;157648;3;773;
290;344330;1;1811;
290;314143;6;1646;
290;302369;3;1579;
290;326792;3;1705;
290;41953;3;205;
290;340079;4;1781;
290;269572;8;1376;
290;126648;7;610;
290;362714;9;1917;
290;37096;4;178;
290;91177;4;422;
290;349536;1;1845;
290;210673;4;1052;
290;207935;3;1035;
290;378221;3;1986;
290;353019;4;1871;
290;235858;1;1186;
290;329834;7;1717;
290;132813;7;640;
290;301623;5;1572;
291;154559;2;756;
291;142745;3;694;
291;223714;6;1121;
291;351764;1;1863;
291;138672;2;677;
291;307140;1;1604;
291;354625;1;1881;
291;243769;1;1226;
291;302369;1;1579;
291;180413;5;888;
291;7612;1;39;
291;292298;1;1513;
291;217471;2;1085;
291;362643;1;1914;
291;319788;3;1672;
291;38941;1;189;
291;307202;5;1605;
291;39842;1;194;
291;170541;1;836;
291;68212;8;314;
291;305991;1;1598;
291;167248;3;816;
291;109807;2;520;
291;52176;4;251;
291;108137;3;511;
291;212017;1;1061;
291;16220;2;76;
291;245936;5;1247;
291;177486;3;872;
292;214742;7;1078;
292;339774;6;1778;
292;48333;2;228;
292;4001;4;20;
292;8402;4;42;
292;165401;2;806;
292;314086;6;1643;
292;279073;4;1425;
292;336511;1;1758;
292;309958;6;1623;
292;219169;3;1094;
292;245936;3;1247;
292;200145;5;994;
292;210673;4;1052;
292;351241;3;1858;
292;103220;3;488;
292;142745;3;694;
292;357202;7;1886;
292;383907;6;2005;
292;48460;4;229;
292;38941;5;189;
293;74558;1;350;
293;302369;1;1579;
293;261901;1;1340;
293;361372;1;1907;
293;302247;1;1578;
293;319788;2;1672;
293;243769;1;1226;
293;289658;2;1504;
293;314350;1;1648;
293;202995;1;1006;
293;242151;1;1220;
293;362714;1;1917;
293;2078;1;9;
293;70949;1;333;
293;211334;1;1059;
293;295919;1;1538;
293;3525;1;19;
293;170222;2;832;
293;334240;1;1743;
293;54386;3;260;
293;187097;1;922;
293;256263;1;1310;
293;28632;1;130;
293;8402;2;42;
294;191399;1;944;
294;188549;1;930;
294;207699;7;1032;
294;516;1;2;
294;288371;9;1493;
294;106583;1;503;
294;49724;1;237;
294;39401;8;191;
294;384072;5;2007;
294;163838;1;799;
294;297177;1;1546;
294;155518;2;762;
294;223714;7;1121;
294;9119;1;46;
294;76347;1;359;
294;219197;2;1095;
294;93787;3;434;
295;19159;3;87;
295;86545;3;401;
295;123630;5;591;
295;170222;1;832;
295;109807;1;520;
295;57500;7;276;
295;279664;3;1429;
295;180683;6;890;
295;329834;1;1717;
295;311682;3;1635;
295;374972;1;1978;
295;175099;1;862;
295;35067;5;165;
295;384804;6;2010;
295;233124;5;1172;
295;314350;1;1648;
295;11728;2;55;
296;235657;1;1185;
296;74115;1;344;
296;384037;3;2006;
296;21403;1;93;
296;335301;1;1753;
296;228633;4;1144;
296;383719;1;2004;
296;516;1;2;
296;248603;5;1264;
296;68212;2;314;
296;294932;1;1533;
296;131445;1;636;
296;339093;1;1773;
296;289577;1;1503;
296;248279;2;1261;
296;351678;1;1862;
296;327563;2;1709;
297;362643;2;1914;
297;25150;5;113;
297;87433;1;406;
297;344876;1;1812;
297;178479;2;876;
297;288653;2;1494;
297;224878;1;1125;
297;152195;1;743;
297;74238;4;347;
297;293365;1;1521;
297;241705;5;1217;
297;165401;1;806;
297;297177;1;1546;
297;278538;1;1420;
297;244143;1;1231;
297;6982;1;36;
297;293373;1;1522;
297;351764;1;1863;
298;349271;1;1843;
298;361137;5;1905;
298;89798;3;411;
298;341073;1;1790;
298;197733;1;983;
298;330392;3;1722;
298;277295;5;1412;
298;57825;1;278;
298;334187;7;1742;
298;302247;1;1578;
298;277126;1;1410;
298;247928;1;1259;
298;245010;1;1237;
298;238581;2;1198;
298;192089;1;949;
298;153273;2;746;
298;292298;1;1513;
298;221730;7;1110;
299;79814;1;374;
299;64930;1;304;
299;311702;1;1636;
299;138010;2;674;
299;232040;1;1167;
299;311604;1;1633;
299;337625;1;1762;
299;311262;1;1631;
299;52478;3;253;
299;108137;1;511;
299;49238;1;233;
299;306978;1;1602;
299;142602;3;693;
299;351764;2;1863;
299;378274;1;1987;
299;280827;3;1437;
299;57500;1;276;
299;221730;10;1110;
299;87433;2;406;
299;25323;1;115;
299;384072;2;2007;
300;86545;1;401;
300;207935;8;1035;
300;217471;5;1085;
300;315493;6;1655;
300;229648;1;1153;
300;107193;1;507;
300;357202;3;1886;
300;314086;2;1643;
300;54386;1;260;
300;97972;1;454;
300;241705;1;1217;
300;202274;2;1004;
300;221730;3;1110;
300;45592;1;219;
300;352804;1;1870;
300;14397;6;68;
300;243769;1;1226;
300;352638;2;1869;
301;359476;1;1895;
301;192425;1;950;
301;222088;2;1112;
301;374902;1;1976;
301;248603;5;1264;
301;192716;9;952;
301;190006;6;937;
301;242151;1;1220;
301;305383;2;1591;
301;177486;2;872;
301;214742;1;1078;
301;281075;2;1441;
301;25150;1;113;
301;266750;1;1362;
301;322843;5;1689;
301;177172;1;869;
301;236511;1;1189;
301;241705;1;1217;
302;351764;2;1863;
302;248512;1;1263;
302;337625;2;1762;
302;79814;2;374;
302;170541;2;836;
302;310418;3;1627;
302;311262;2;1631;
302;300008;1;1562;
302;68212;1;314;
302;37133;1;179;
302;187097;1;922;
302;314086;2;1643;
302;183796;3;905;
302;158075;2;775;
302;148941;2;725;
302;244143;1;1231;
302;207916;2;1034;
303;353035;2;1872;
303;24825;6;112;
303;333064;1;1737;
303;123457;3;590;
303;307414;6;1610;
303;142093;4;687;
303;302369;4;1579;
303;337625;8;1762;
303;373947;3;1970;
303;259912;4;1330;
303;243769;5;1226;
303;357810;2;1889;
303;115162;4;543;
303;86689;3;402;
303;374972;1;1978;
303;250930;8;1278;
303;334240;5;1743;
304;180961;5;893;
304;249272;7;1270;
304;69375;6;325;
304;281075;2;1441;
304;146033;9;709;
304;335634;4;1755;
304;187655;6;926;
304;47391;1;224;
304;365793;6;1930;
304;309748;5;1621;
304;337640;1;1764;
304;320522;7;1677;
304;348629;4;1839;
304;126831;6;612;
304;176139;9;866;
304;347571;9;1830;
304;219791;10;1098;
305;335200;1;1749;
305;177486;5;872;
305;334240;1;1743;
305;70949;1;333;
305;11011;1;52;
305;285387;1;1476;
305;243769;2;1226;
305;357810;2;1889;
305;277126;1;1410;
305;307140;1;1604;
305;45592;1;219;
305;142745;2;694;
305;78425;2;368;
305;168417;2;822;
305;195955;1;970;
305;309384;1;1618;
305;170541;4;836;
305;167248;1;816;
305;307202;1;1605;
305;14397;3;68;
305;2078;1;9;
305;84395;1;397;
305;48333;1;228;
305;97972;1;454;
305;314086;3;1643;
305;150661;2;733;
305;109807;1;520;
305;331326;1;1729;
305;335634;2;1755;
305;52478;2;253;
305;55364;1;264;
305;142602;1;693;
305;217471;5;1085;
306;147736;1;718;
306;383719;2;2004;
306;220688;2;1105;
306;325835;1;1701;
306;236978;2;1191;
306;301963;2;1576;
306;97877;3;453;
306;195955;1;970;
306;302247;7;1578;
306;48333;1;228;
306;405;1;1;
306;12988;1;61;
306;192089;1;949;
306;147298;2;716;
306;332916;10;1736;
306;208289;1;1040;
306;77141;2;361;
306;109237;1;516;
306;134909;4;651;
306;212675;1;1067;
306;245525;1;1240;
306;295919;4;1538;
306;174070;1;860;
306;385211;1;2013;
307;302247;3;1578;
307;315812;2;1658;
307;384072;1;2007;
307;109807;1;520;
307;107193;1;507;
307;241705;1;1217;
307;14397;3;68;
307;244143;2;1231;
307;165401;1;806;
307;86545;1;401;
307;237680;1;1195;
307;87433;1;406;
307;314086;3;1643;
307;25150;8;113;
307;68212;8;314;
307;54386;3;260;
307;36589;1;172;
307;217471;5;1085;
307;91177;4;422;
308;153480;1;747;
308;86545;1;401;
308;310418;1;1627;
308;196160;2;972;
308;105213;1;494;
308;276655;1;1406;
308;126831;2;612;
308;281075;1;1441;
308;292298;1;1513;
308;320522;1;1677;
308;208383;1;1043;
308;78404;1;367;
308;202995;2;1006;
308;347711;2;1832;
308;98159;2;456;
308;25706;1;118;
308;315812;1;1658;
309;292298;1;1513;
309;364051;1;1926;
309;211334;1;1059;
309;31260;2;139;
309;221730;1;1110;
309;117309;1;564;
309;211749;6;1060;
309;333259;5;1738;
309;220731;1;1106;
309;187097;3;922;
309;369840;1;1943;
309;153745;2;748;
309;332878;2;1735;
309;234559;5;1178;
309;205270;1;1018;
309;319788;2;1672;
309;273894;1;1396;
309;297177;1;1546;
309;257219;1;1316;
309;339093;6;1773;
309;384072;1;2007;
309;284507;2;1467;
310;177172;2;869;
310;319911;1;1674;
310;277126;1;1410;
310;165401;1;806;
310;24825;1;112;
310;108137;1;511;
310;207916;1;1034;
310;208383;1;1043;
310;241705;1;1217;
310;334240;1;1743;
310;333259;1;1738;
310;109807;1;520;
310;14397;3;68;
310;315812;1;1658;
310;68212;2;314;
310;178028;3;875;
310;288653;1;1494;
311;357810;1;1889;
311;103524;1;490;
311;165401;4;806;
311;277126;2;1410;
311;126648;1;610;
311;105434;1;495;
311;302247;6;1578;
311;261596;1;1336;
311;314086;8;1643;
311;379118;1;1989;
311;97972;1;454;
311;24825;4;112;
311;180413;1;888;
311;170541;4;836;
311;48688;1;230;
311;315812;5;1658;
311;319911;2;1674;
311;334240;1;1743;
311;177172;8;869;
311;2078;1;9;
312;114624;1;540;
312;36784;3;175;
312;285387;1;1476;
312;346394;1;1821;
312;223714;1;1121;
312;188333;1;929;
312;14397;1;68;
312;156046;2;763;
312;280827;1;1437;
312;212675;1;1067;
312;12554;1;58;
312;160694;4;786;
312;39112;2;190;
312;79814;1;374;
312;177419;2;871;
312;261901;1;1340;
312;195911;1;969;
313;208215;2;1039;
313;167661;10;819;
313;307140;3;1604;
313;301623;2;1572;
313;220273;3;1101;
313;38470;3;187;
313;53180;1;255;
313;333259;1;1738;
313;347965;1;1833;
313;289658;3;1504;
313;158652;3;777;
313;191665;1;947;
313;237619;2;1194;
313;154570;1;757;
313;45592;2;219;
313;341506;1;1794;
313;321802;3;1684;
314;251150;3;1282;
314;384923;2;2012;
314;69375;1;325;
314;77729;3;364;
314;4001;4;20;
314;62960;1;295;
314;302031;1;1577;
314;73487;1;341;
314;37271;1;182;
314;312416;6;1638;
314;298062;1;1551;
314;262794;1;1342;
314;267326;3;1367;
314;330448;3;1724;
314;268340;1;1369;
314;282298;1;1453;
314;34706;2;161;
314;238410;2;1197;
314;343182;9;1805;
315;140746;4;683;
315;24825;2;112;
315;170327;1;835;
315;237680;1;1195;
315;102372;1;484;
315;87433;5;406;
315;220809;4;1108;
315;305991;3;1598;
315;130077;1;633;
315;321409;1;1683;
315;289658;4;1504;
315;171482;4;844;
315;307140;2;1604;
315;293778;1;1526;
315;256263;1;1310;
315;212702;9;1068;
315;152114;1;742;
316;177172;3;869;
316;175913;7;865;
316;273861;8;1394;
316;191533;1;946;
316;244822;7;1235;
316;56393;2;270;
316;200171;1;995;
316;276655;8;1406;
316;83309;7;391;
316;137197;7;670;
316;6110;5;28;
316;208383;10;1043;
316;128659;6;623;
316;346955;5;1825;
316;367596;3;1935;
316;165753;8;809;
316;347571;1;1830;
316;147709;5;717;
317;52478;1;253;
317;379742;4;1990;
317;353325;2;1873;
317;285387;2;1476;
317;93349;1;433;
317;93787;1;434;
317;107193;1;507;
317;374972;2;1978;
317;516;4;2;
317;39401;1;191;
317;168430;1;823;
317;288347;1;1492;
317;106583;1;503;
317;315546;1;1656;
317;208383;4;1043;
317;86689;1;402;
317;290375;1;1507;
317;162401;2;795;
318;333767;1;1739;
318;257797;1;1319;
318;161424;1;791;
318;54386;1;260;
318;12985;2;60;
318;24825;1;112;
318;360102;1;1899;
318;52422;2;252;
318;354487;1;1879;
318;45592;1;219;
318;217471;1;1085;
318;12554;1;58;
318;236812;1;1190;
318;339376;1;1775;
318;363163;1;1918;
318;157386;1;770;
318;247342;1;1255;
318;130077;1;633;
318;83123;1;389;
318;307140;1;1604;
319;371952;2;1951;
319;73887;2;342;
319;268503;1;1372;
319;294197;1;1529;
319;189538;2;934;
319;245012;2;1238;
319;369289;2;1942;
319;325452;1;1699;
319;269628;1;1377;
319;40311;2;197;
319;339377;1;1776;
319;129519;1;632;
319;315812;5;1658;
319;11123;2;53;
319;109416;4;518;
319;241255;4;1216;
319;208215;2;1039;
319;11011;5;52;
319;11631;3;54;
320;220731;1;1106;
320;202995;1;1006;
320;243769;1;1226;
320;301690;1;1575;
320;177172;2;869;
320;311702;1;1636;
320;302369;1;1579;
320;3525;1;19;
320;147248;1;714;
320;25150;1;113;
320;348629;1;1839;
320;307414;1;1610;
320;107825;1;510;
320;362652;1;1915;
320;346138;1;1820;
320;170645;1;837;
320;249193;1;1269;
320;314350;2;1648;
321;347697;1;1831;
321;293778;1;1526;
321;385272;4;2014;
321;289658;5;1504;
321;208383;1;1043;
321;302031;1;1577;
321;263887;2;1348;
321;136172;1;662;
321;353700;1;1876;
321;81531;2;382;
321;54386;1;260;
321;353035;2;1872;
321;292298;1;1513;
321;231139;1;1159;
321;284507;1;1467;
321;309672;3;1620;
321;256263;1;1310;
321;194024;1;960;
321;78503;2;369;
321;104439;1;492;
321;125212;4;599;
321;285175;2;1472;
322;273894;1;1396;
322;14397;1;68;
322;128469;1;621;
322;132813;1;640;
322;288653;2;1494;
322;307202;1;1605;
322;285387;1;1476;
322;74558;1;350;
322;217471;1;1085;
322;134909;6;651;
322;362652;1;1915;
322;284507;1;1467;
322;149371;1;727;
322;202995;1;1006;
322;262242;1;1341;
322;221730;1;1110;
322;91177;1;422;
323;149371;1;727;
323;287657;1;1490;
323;5897;3;27;
323;339774;2;1778;
323;351764;1;1863;
323;184241;2;908;
323;341456;2;1793;
323;147920;5;719;
323;25323;2;115;
323;114617;4;539;
323;841;4;5;
323;281075;2;1441;
323;282116;2;1452;
323;273887;1;1395;
323;288653;1;1494;
323;248603;1;1264;
323;117083;4;562;
323;242151;4;1220;
323;12985;5;60;
324;168430;1;823;
324;187097;1;922;
324;25323;1;115;
324;183790;1;904;
324;165178;1;805;
324;351764;1;1863;
324;91503;1;425;
324;243307;3;1224;
324;307202;9;1605;
324;118874;1;571;
324;245404;2;1239;
324;311262;1;1631;
324;68212;2;314;
324;207935;2;1035;
324;228908;2;1146;
324;245621;1;1243;
324;291341;5;1509;
324;236511;1;1189;
324;16220;1;76;
324;248603;1;1264;
324;311604;5;1633;
325;318169;1;1665;
325;14397;1;68;
325;188333;1;929;
325;314086;1;1643;
325;37214;2;181;
325;170541;1;836;
325;177486;1;872;
325;239858;1;1208;
325;376874;1;1984;
325;306401;1;1601;
325;288653;2;1494;
325;340072;1;1780;
325;147082;1;712;
325;302247;1;1578;
325;295651;1;1536;
325;52478;1;253;
325;3525;9;19;
325;123630;1;591;
325;302439;1;1580;
326;315812;1;1658;
326;252177;1;1289;
326;247881;2;1258;
326;213331;2;1074;
326;351241;3;1858;
326;212753;2;1069;
326;118874;1;571;
326;196700;3;977;
326;305887;3;1597;
326;256556;2;1313;
326;256263;2;1310;
326;68212;2;314;
326;243769;2;1226;
326;259912;3;1330;
326;114624;2;540;
326;198994;2;986;
326;330812;2;1725;
327;25150;8;113;
327;192716;1;952;
327;369155;2;1941;
327;123630;1;591;
327;244143;1;1231;
327;359476;1;1895;
327;319911;3;1674;
327;322843;1;1689;
327;302247;2;1578;
327;157562;1;772;
327;49781;2;239;
327;315812;2;1658;
327;25323;2;115;
327;301669;2;1573;
327;314086;2;1643;
327;261596;2;1336;
327;205438;1;1019;
327;288653;5;1494;
328;12985;1;60;
328;261596;2;1336;
328;192716;1;952;
328;68212;1;314;
328;19682;1;88;
328;351764;2;1863;
328;311604;1;1633;
328;16174;2;74;
328;177574;1;873;
328;87433;2;406;
328;192425;1;950;
328;334187;1;1742;
328;236511;2;1189;
328;239018;1;1201;
328;123630;1;591;
328;289238;2;1500;
328;142602;1;693;
329;261596;1;1336;
329;289238;1;1500;
329;334187;1;1742;
329;45592;3;219;
329;235657;4;1185;
329;314491;1;1650;
329;245936;4;1247;
329;177172;4;869;
329;165401;8;806;
329;142745;1;694;
329;243993;1;1230;
329;25150;1;113;
329;241705;3;1217;
329;224988;2;1126;
329;244143;1;1231;
329;288653;5;1494;
329;14487;1;69;
329;106938;4;504;
330;221730;1;1110;
330;130077;1;633;
330;175099;1;862;
330;334187;2;1742;
330;132813;2;640;
330;311604;1;1633;
330;192716;1;952;
330;261596;3;1336;
330;343207;1;1806;
330;49781;1;239;
330;288653;4;1494;
330;253868;1;1300;
330;378274;1;1987;
330;57565;1;277;
330;63735;2;298;
330;25150;1;113;
330;339774;1;1778;
330;383719;1;2004;
330;190006;2;937;
330;251150;2;1282;
330;202995;1;1006;
330;241705;1;1217;
330;231314;1;1161;
330;117727;1;565;
330;282116;2;1452;
330;232040;1;1167;
330;281075;1;1441;
330;14903;1;70;
330;307202;3;1605;
330;83123;1;389;
330;87433;5;406;
330;14397;3;68;
330;248603;1;1264;
330;65358;1;306;
330;291341;2;1509;
330;315812;1;1658;
330;212017;1;1061;
330;302031;2;1577;
331;148998;1;726;
331;191121;1;941;
331;309958;1;1623;
331;3525;1;19;
331;207916;3;1034;
331;310418;1;1627;
331;154559;1;756;
331;285387;1;1476;
331;45592;1;219;
331;226229;1;1133;
331;156046;1;763;
331;138672;1;677;
331;14397;3;68;
331;340072;1;1780;
331;62396;1;292;
331;28632;1;130;
331;348629;1;1839;
331;173680;1;859;
331;362235;1;1911;
331;188333;1;929;
331;52176;1;251;
331;177172;1;869;
331;33283;1;149;
331;183796;1;905;
332;25150;2;113;
332;126831;1;612;
332;348629;1;1839;
332;288653;1;1494;
332;154151;1;751;
332;114624;1;540;
332;339774;1;1778;
332;12985;3;60;
332;70949;1;333;
332;211334;1;1059;
332;2078;1;9;
332;117727;1;565;
332;69165;1;322;
332;311702;1;1636;
332;83123;1;389;
332;261901;1;1340;
332;310418;1;1627;
332;14397;2;68;
332;170645;1;837;
332;183790;1;904;
333;45592;1;219;
333;224872;1;1124;
333;54386;6;260;
333;25706;1;118;
333;113662;1;537;
333;314086;1;1643;
333;14397;1;68;
333;188333;1;929;
333;91177;1;422;
333;202995;1;1006;
333;177172;6;869;
333;24825;8;112;
333;165401;1;806;
333;35067;1;165;
333;302247;1;1578;
333;70178;1;330;
333;219739;1;1097;
334;125710;1;602;
334;82096;3;383;
334;340072;1;1780;
334;309748;1;1621;
334;195624;2;967;
334;316723;1;1662;
334;292298;1;1513;
334;252321;1;1290;
334;120991;1;579;
334;294197;3;1529;
334;217471;1;1085;
334;91177;1;422;
334;228908;2;1146;
334;125707;1;601;
334;155444;1;761;
334;86545;1;401;
334;19159;1;87;
334;210627;2;1051;
335;68212;5;314;
335;37271;2;182;
335;305444;1;1592;
335;138672;1;677;
335;269264;1;1375;
335;129495;1;631;
335;327563;1;1709;
335;200471;1;996;
335;49781;1;239;
335;289658;2;1504;
335;322253;1;1688;
335;341506;1;1794;
335;288653;7;1494;
335;290375;1;1507;
335;221730;1;1110;
335;3525;1;19;
335;114624;1;540;
335;91396;1;424;
335;248176;1;1260;
335;314350;1;1648;
335;354625;1;1881;
335;134909;1;651;
335;307202;1;1605;
335;39401;1;191;
336;239262;9;1205;
336;41903;1;204;
336;144637;1;701;
336;294133;1;1528;
336;144294;1;699;
336;35349;1;167;
336;262875;1;1343;
336;223714;3;1121;
336;253868;3;1300;
336;14397;9;68;
336;170541;2;836;
336;91773;1;428;
336;351831;2;1865;
336;218258;5;1089;
336;126923;1;613;
336;233632;2;1174;
336;52176;3;251;
337;166650;2;811;
337;170327;2;835;
337;6449;4;30;
337;353035;2;1872;
337;16220;1;76;
337;152114;2;742;
337;314360;3;1649;
337;293778;2;1526;
337;289847;1;1506;
337;99425;2;464;
337;57948;2;280;
337;272664;2;1386;
337;189725;4;936;
337;199498;2;989;
337;297671;2;1548;
337;322987;4;1690;
337;68638;4;316;
337;14397;2;68;
337;145253;2;704;
338;107825;2;510;
338;205995;1;1021;
338;207426;6;1031;
338;38941;1;189;
338;12985;1;60;
338;14397;3;68;
338;169415;3;828;
338;311262;1;1631;
338;24825;1;112;
338;68212;1;314;
338;74558;1;350;
338;348798;1;1840;
338;212702;1;1068;
338;87433;1;406;
338;233632;2;1174;
338;236511;2;1189;
338;158075;2;775;
338;167248;1;816;
338;349271;1;1843;
338;64930;1;304;
338;2242;1;11;
338;384072;1;2007;
338;334187;1;1742;
338;45592;1;219;
338;207935;3;1035;
338;171320;1;843;
338;177574;1;873;
338;353640;6;1875;
339;93787;1;434;
339;109807;1;520;
339;171320;1;843;
339;287628;1;1489;
339;75497;1;352;
339;841;1;5;
339;101204;2;477;
339;348629;1;1839;
339;373947;2;1970;
339;19682;3;88;
339;244143;7;1231;
339;24825;1;112;
339;314086;1;1643;
339;245012;1;1238;
339;151596;2;738;
339;212702;3;1068;
339;11011;1;52;
339;177574;3;873;
339;212017;1;1061;
339;86545;1;401;
339;134402;1;647;
339;157386;1;770;
339;315812;2;1658;
339;281102;1;1442;
340;8402;7;42;
340;54386;4;260;
340;64330;6;301;
340;251150;1;1282;
340;310418;3;1627;
340;841;9;5;
340;353700;9;1876;
340;75497;2;352;
340;233632;1;1174;
340;284507;2;1467;
340;339774;1;1778;
340;210807;4;1053;
340;315812;8;1658;
340;55364;7;264;
340;60719;1;289;
340;319788;10;1672;
340;225108;1;1127;
340;309384;8;1618;
341;354625;4;1881;
341;287628;7;1489;
341;282859;1;1455;
341;45592;3;219;
341;310521;9;1628;
341;179479;3;883;
341;305444;3;1592;
341;142594;5;692;
341;284889;3;1470;
341;258567;6;1325;
341;375894;2;1979;
341;307628;10;1612;
341;220809;8;1108;
341;65618;6;308;
341;309672;3;1620;
341;69165;2;322;
341;54386;4;260;
342;208289;1;1040;
342;252613;5;1292;
342;208885;1;1046;
342;265706;1;1356;
342;315546;2;1656;
342;335674;3;1756;
342;172292;4;849;
342;341367;1;1792;
342;376619;1;1982;
342;147298;1;716;
342;120304;2;576;
342;122059;5;586;
342;374400;1;1972;
342;208803;1;1045;
342;84628;7;398;
342;89424;1;410;
342;261783;1;1338;
342;287657;1;1490;
343;343207;2;1806;
343;311604;3;1633;
343;192716;3;952;
343;169415;1;828;
343;16174;3;74;
343;87433;5;406;
343;236511;2;1189;
343;341456;1;1793;
343;307202;2;1605;
343;6529;1;31;
343;142602;2;693;
343;261596;1;1336;
343;281075;1;1441;
343;62467;1;293;
343;25323;3;115;
343;248603;3;1264;
343;177574;2;873;
344;309672;6;1620;
344;111771;3;529;
344;54263;1;257;
344;48333;4;228;
344;245936;2;1247;
344;198994;2;986;
344;307202;1;1605;
344;105434;2;495;
344;165401;2;806;
344;180903;2;892;
344;328524;1;1711;
344;212675;1;1067;
344;245704;4;1245;
344;282298;1;1453;
344;261890;4;1339;
344;33341;3;151;
344;187555;1;925;
344;57948;1;280;
345;91177;3;422;
345;54386;1;260;
345;109807;1;520;
345;354487;1;1879;
345;231556;1;1162;
345;14397;3;68;
345;165401;1;806;
345;170541;1;836;
345;38941;1;189;
345;243769;1;1226;
345;251150;1;1282;
345;334240;1;1743;
345;74135;1;345;
345;183796;1;905;
345;288653;1;1494;
345;30292;1;135;
345;11011;1;52;
